class_0,class_1,text
1,0,great camera else say camera works
1,0,make photographs work wanted camera good enough compare use professionally
0,1,time wanted wife intimidated knobs buttons
1,0,recieved camera inserted larger cf card charged battery handed wife
1,0,camera canons great colorimetry plus see lcd get
1,0,prints beautiful
1,0,get 120 images 256mb card highest quality
1,0,although canons batteries proprietary last really long time recharge fairly quickly camera plus want power even find knockoff charger spare batteries right amazon
1,0,love slr 35mm need go digital great camera
1,0,canon g3 gives tons control photo buffs still auto mode makes easy novice use
1,0,able take great photos 4th july fire works got amazing shots kids playing sparklers
0,1,warning read manual
1,0,youve used slr 35mm camera controls intuitive
1,0,read manual able point shoot without fumble around trying figure controls located
1,0,quick spin dial select shutter priority high speed subjects aperture priority focal length full program mode camera selects ideal photo quality
0,1,doesnt good camera features cant access quickly need
1,0,camera also great feel weight
1,0,feel like holding something substance cheap plastic toy
1,0,didnt think would find quality ease use 1500 im thrilled purchase
1,0,seriously thing everything pro expert amateur could want
1,0,time takes wonderful pictures easily auto mode even average joe like use
1,0,know five mp cameras thing fine
1,0,want check canon website sample images taken camera download
0,1,looking simple point shoot camera probably looking
1,0,looking outstanding camera take simple complex
1,0,amazing product
1,0,highly recommend
1,0,love new received camera two days ago already love features
1,0,takes excellent photos
1,0,night mode clear day
1,0,played features yet camera easy use get used
1,0,however using lcd seems eliminate minor problem
1,0,overall best camera market
0,1,noise level camera significantly noise iso 100 nikon 4500
1,0,pictures brillient bought camera days ago
1,0,get used first feelings picture quality color sharpness focusing great completely eliminated doubt digital imaging could one eat rice one grain time lens cover surely loose already accidently fingerprinted len times au lens tigt cause potential damage
0,1,wish canon would work way issue
0,1,zooming lever shaky hope operate mechanically otherwise youll feel uneasy
1,0,great gadget bought last week amazon
1,0,got great deal reputable seller
1,0,love camera
1,0,still trying figure may options
1,0,took hundreds pictures great
1,0,great colors pictures white balance
1,0,4x optical zoom higher price range
1,0,generally overpriced little bit get paying
0,1,ok digital camera maybe lack experience found shots camera disappointing
0,1,sold months expensive shots got
0,1,sure features tried shoot girls basketball game want task
0,1,dont think asking much
1,0,film zoom would given superior results minimal effort
1,0,500 save could print results life camera
0,1,found low light situations combined sort action left camera dust
1,0,wanted shoot concerts well
1,0,meant even less light much action
0,1,sure adjusted film speed 400 grain terrible
1,0,next time set 100 used flash
1,0,took outdoor photos plenty light objects werent moving photos awesome
1,0,camera marvel
0,1,getting printer help output another tale
0,1,simple point shoot photography consider cheaper digital
0,1,dont need extra resolution cost
1,0,shoot lots light desire high quality camera
0,1,going leica minilux g3 replacing mine stolen
1,0,sure
1,0,less versatile never disappointed output
1,0,within limitations longtime user highly responsive film slrs professional quality external flash equipment know bias
1,0,really want 1500 digital slr full frame sensor take nikon lenses
0,1,figure least three years getting impatient
0,1,hence decided spring pointandshoot digicam would features would let get around inherent limitations
1,0,chose g3 reputation high quality clean images
0,1,writing technology solved focuslock lag time problem pointandshoot digicams anyone satisfied simply never used modern film slr
1,0,least youve got focus lock shutter release lag time g3 110 second ive read better anything else available
1,0,makes focuslock lag time something live extreme depth field obtainable point shoot digicams f8
1,0,get focus lock wait restless subject pet child strikes amusing pose fire shutter reasonable probability getting subject still focus
0,1,flash problem
0,1,relative easily achieve external flash nikon slr internal flash g3 produces harsh flat images ugly hot spots
1,0,fortunately g3 hot shoe take external flash fortunately already owned one highest quality external flashes money buy metz 60 ct4
0,1,cant use nikon external flash canon camera use metz proper metz module extension cord connected g3 60 ct4
1,0,metz flash 45cl3 would like get absolute ultimate quality g3 metz module need sca 3102 connector cord sca 3000c
0,1,order work set camera manual mode set shutter speed fstop
1,0,contrary ive read elsewhere g3 sync 1250 second thirdparty flashes dedicated flashes canon
1,0,also set g3 second shutter sync youd want time anyhow
0,1,forget controls metz flash head sca 3102 control panel ignored
1,0,g3 completely takes controlling duration metz flash time exposure spot isnt youve exceeded range metz flash
0,1,might happen get close subject bounceflashing bounce flashing walls simply far away
0,1,unfortunately neutral density filters metz flash longer available first problem cant easily solved
0,1,second problem solved direct lighting metz attendant shadows unfortunately
1,0,60 ct4 flash head actually reversed 180 degrees tilted enabling bounce flash walls behind
1,0,results shadowfree images look theyve exposed gentlest natural light could imagine
0,1,canon software raw images present raw image raw image processed imageaffecting settings camera
1,0,maybe delete files looked software youd see true raw image camera actually produces
0,1,didnt wait experiment
1,0,instead bought adobe photoshop camera raw plugin
1,0,plugin reveals truly stunning quality raw g3 hardware
1,0,adobe camera raw plugin shows hardware miles ahead software
1,0,g3 raw image software gives fantasy world designed please uncritical
1,0,photoshop plugin gives reality want fantasy use photoshop create
1,0,stunned amazed quality raw images getting g3 conjunction professional flash system easily put cameras limitations ive never seen anything better within resolution limits
1,0,knock socks great ive months pleased decision
1,0,girlfriend loved using camera much point shoot pry hands time
0,1,battery life drawback digital cameras quote reeves
1,0,whoa
1,0,good months worth research buying similar priced digital cameras best buy buck
1,0,perfect yes viewfinder get obstructed instancesbut lcd works well enough instances cheapest 40 mp best 40 mp
0,1,dont believe check consumer reports review well many digital camera review sites
1,0,great digital camera reading positive review camera leading consumer magazine decided head amazon read online reviews
1,0,im glad
1,0,camera arrived time perfect condition
1,0,used month say consistently produces topnotch photos
1,0,recently attended flyball competition event involves dogs running jumping hurdles
1,0,cocking shutter halfway position getting settings ready shoot able produce excellent stopaction photos contrary reviewers experienced
1,0,camera dream operate automode also gives tremendous flexibility aperture priority shutter priority manual modes
1,0,coastal redwood forests able use additional features along macrofocussing option shoot wonderful closeup photos trilliums flowers bloom
0,1,legitimate criticsm online reviews fact lens really obstruct viewfinder
1,0,effect increased one buys uses telephoto doubler
1,0,cant write enough positive things great little camera
1,0,canon never ceases amaze great fan g2 set g3 somewhat negative expectation difficult improve drastically something already perfect powershot g2
1,0,canon never fails amaze
1,0,remote capture fileviewer software bundled photo capture mindblowing
1,0,looks sort like picasa software google dont know interface easy install operate g2s intuitive
1,0,big plus book
1,0,light autocorrection awesome
1,0,could take picture stone glinting sun still avoid shining glaze get contours right
1,0,six default settings vivid sepia neutral low sharpening amp well custom effect allows control sharpening contrast saturation
1,0,new photostich software stiching pics panoramic view
1,0,looks quite neat suggesting canon may er canonized bit
1,0,perhaps inspired canons factory whitecorrection settings found lacking altered user white edges buildings etc could cleaned g3 much sharper white offsets
1,0,english means even straight box youll amazed pics end taking
1,0,overall g3 delivers must considered best image quality current megapixel digicams detail tonal balance color response point view
1,0,theres really little g3 images criticize
1,0,quite simply best ask
0,1,ive tried sony s85 carl zeiss lens pictures digital
1,0,canon get pictures appear photos still camcorder shots
1,0,love eos based controls easy menus
0,1,dont need go exhustive review camera
1,0,many done already
0,1,two things dont like camera mentioned previous reviews
0,1,included lens cap loose camera
0,1,im concerned easily removed lens cap may damage lens
0,1,cheaply made
0,1,body construction buttons casing etc plastic
1,0,g2 better respect
1,0,heavier sturdy casing
1,0,despite grieps still recommend camera
1,0,love used canon powershot s20 25 years loved
0,1,flaws learned deal took thousands pictures around world losing really regretted
1,0,canon obvious choice want limit decision started researching brands would take microdrives
1,0,researched held tested observed different brands
1,0,needless say canon hands
1,0,bought trip beunos aires also used iguazu falls could asked perfect performance
1,0,new learned much advanced features generally used auto mode
1,0,camera worth every penny highly recommend
1,0,another point note battery life incredible
1,0,backup battery need one
0,1,ability charge every night dont know long would actually gone dying
1,0,camera stay years
1,0,lot research decided g3
1,0,ever glad decided camera
1,0,ive week far everything camera making happy
1,0,ive able change modes thing without even looking manual
1,0,intuitive menus big plus camera
1,0,charged day got took bunch pictures dont think battery indicator budged fully charged
1,0,standard battery include g3 camcorder battery allow take pictures day without worrying charging
1,0,optical zoom awesome viewfinder reflects settings zoom
0,1,one little minor flaw camera lens visible viewfinder detract image
1,0,said last digital camera ill buy market one advice buy best thing afford keep forever
0,1,things may get lot better future ive seen last years technology digital cameras isnt advancing pace pcs phones hard drives
1,0,best megapixel4x optical zoom camera available fairly easy use
1,0,highly recommended
1,0,info digital cameras go dpreviews
0,1,boxy
1,0,camera beautiful
0,1,g2 slightly curvy champagne finish homely
1,0,g3 looks like work art
1,0,little digital elphs bestdesigned mostelegant cameras g3 came along squashed
1,0,good choice price range first digital camera
1,0,pleased far
1,0,wanted something able take high quality photos bulky would wind leaving home time
1,0,seemed like really good compromise
0,1,perfect though
0,1,shortcomings noticed far would much easier choice 5mp camera
0,1,see lens barrel viewfinder
0,1,knew hand bad tiff format
1,0,would nice compromise jpeg raw
0,1,save picture raw display seems like waste battery power
0,1,seems focus metering complete quite lag shutter
0,1,first digital camera maybe
0,1,using mac os twain utility download pics directly photoshop
1,0,simple import via iphoto move photoshop
1,0,spent much time included software dont know say seems ok quite happy camera
1,0,yes recommend competition
1,0,best best best camera ever
1,0,image quality color function say almost everything
1,0,camera cool stitch pictures feature find log canons website
1,0,olympus digital camera nothing compared
1,0,youll take pics dont write many reviews im compelled camera
1,0,first foremost take better pics film cameras
1,0,save computer print ones want
1,0,duplicates brainer cheap
1,0,wasted time money developing rolls pics couple keepers
1,0,great new use underutilized computer
0,1,digital camera stay home hassle use
0,1,poor quality pics short battery life slow time consuming uploads printing ruin digital camera experience keep buying film
1,0,wife shuns new technology compained brought home shes forever asking digital camera
1,0,let kids shoot many pics want let review camera print good ones many
1,0,get canon 850 printer ex flash
1,0,havent used since got g3
1,0,unless professional need one camera
1,0,one
1,0,excellent camera spent lot time comparing different cameras realized thing best digital camera
0,1,always spend money get better one
1,0,however 600 800 budget think camera excellent choice
1,0,beautiful design lots features easy use configurable customizable battery duration amazing
1,0,also display hinged placed myriad positions protect damage
0,1,one bad thing comes pitiful 32mb compactflash card purposes enough
1,0,however seems general rule digital cameras
1,0,another good thing camera seems introduce much less noise dark places others ive seen
1,0,cannon owned camera short time wouldnt give anything
1,0,surpasses greatest expectations 4mp camera
1,0,powerful product bought product month ago used variety situations
1,0,general easy use well laid
0,1,cool factor buffs looks feels like small plastic brick brick doesnt wow factor
1,0,makes extremely easy use well laid controls learned quickly
1,0,g3 features would want semipro pro slr good range manual options know something photography
1,0,wife never used camera picked soon got hang fact dont like created delete try
1,0,photos took better results got nikon slr range lenses
1,0,big plus shifting digital g3s large mobile screen helps
0,1,negative points included memory card small
1,0,go get 256meg card worth expense
0,1,used brass cameras dropped picking camera like g3 unnerving experience
0,1,means unique model im sure
0,1,zoom lens unit feels fragile worth buying good camera bag going put carry round lot
0,1,handbag camera
0,1,light easily go small handbags pockets
0,1,function lever one switches capture view mode feels fragile
0,1,flash builtin flashes small cameras get overilluminated main subjects depth lost
1,0,g3 shoe take powerful expensive canon flashes allow bounce reflected flash photography
0,1,strap horrible gets way parts camera need access
0,1,afford camera afford get better strap elsewhere minor quibble
1,0,good points functionality camera mindblowing
1,0,canon packed lot options controls easy use logically laid
1,0,learning use take long
1,0,image quality excellent
1,0,messing around images photoshop supplied software package printing good printer yielded excellent results
1,0,unless making posters g3 good enough
1,0,range functions indicated something everyone point shoot power plus advanced functions serious photography
1,0,please note first digital camera owned used
1,0,extensive research chosing g3 theres nothing like picking one playing first
1,0,best camera ive used far finest camera price category ever used
1,0,also one electronic items works right box
1,0,macro works great medical photographs auto mode terrific point shoot
1,0,camera closest perfect otherdigicam camera closest perfect digicam 45 megapixel
1,0,im glad canon decided keep 4mp resolution improved upon new technology cant fit resolution 4mp 2272x 1704 resol
1,0,please go read dpreviewcom youll get complete story
0,1,yes corner lens barrel distortion dont like harm done since always use camea lcd screen see exactly im going get viewfinder dont zoom zoom lens distortion goes away canon knows engineered way minimize parallax phenomenon lmost exactly ot picture
1,0,distortion flaw
0,1,taking digital pictures notice people including errors compactflash results certain shots partially taken lost issue seems effect compactflash digicam brand
0,1,ive havent heard diagnos fix
1,0,terms shots taken camera insanely great
1,0,terms important accessories got extra litium battery
1,0,based used full charge enough least 255 shots
1,0,also got 512mb viking compact flash enough 255 shots full 4mp resolution max picture quality used 250 3lb subnotebook usb connection tons hard drive space long trips verify ive taken subnotebook also saves buy extra compactflash
0,1,compact flash delicate hate swap fear connetions camera cf bending lead cf erros losing
1,0,anyways canon improved upon g2 g3
1,0,winner
1,0,ive pleased picture quality durability snow car boat wind
0,1,suggestion get lens protector help protect shooting lens lens coating wear many clean wipes im getting 52 mm adapter uv lens filter
1,0,got best lens adapter g3better canons
1,0,thats hopes helps
1,0,canon g3 review response recommendation cameras work art science thats understood
1,0,takes great pictures operates quickly feels solid
1,0,actually several differences g2 g3 differences continuous shooting optical lens control layout playback zoom image processing
0,1,bring us consumers better choices never sent product
0,1,although may think youre dealing amazon youre dealing second rate store youve never heard
0,1,charging card camera expedited shipping business days later still hadnt shipped product
0,1,called twice times said ship
0,1,one calls saturday pressed guy bit said actually dont ship saturdays
0,1,werent busy enough charge credit card though
0,1,although tried contacting amazon see anything replies got inept hadnt taken time read complaint
0,1,cancelled order
0,1,hope get refund timely manner
0,1,thanks nothing amazon
0,1,major design flaw camera major design flaw
0,1,look viewfinder lcd bottom left corner picture 15 blocked lens
0,1,called canon technical service center see defective camera
0,1,minute trying tell people use lcd view finder finally admitted design flaw camera
1,0,strictly use lcd view finder highly recommend camera
0,1,however occasionally use view finder trying frame picture lens blocking view much
0,1,im sending mine back waiting problem corrected
1,0,looked nikon coolpix 5700 canon g3 decided g3 due ergonomics much comfortable hold use price
1,0,ive camera two weeks shot hundreds pictures far
1,0,far ive pleased
1,0,theres noticeable difference quality megapixel image versus megapixels s330 especially want crop enlarge pictures
1,0,moveable lcd screen great
1,0,take pictures camera held head way beside problem allowing position camera best shot without contorting
1,0,tiny postagestamp sized remote unit wonderful trigger shutter also used zoom review pictures
1,0,also purchased good sturdy tripod combination new camera tripod remote control enabled take remarkable indoor naturallight portraits never would attempted
1,0,hot shoe flash attachment allowed buy use sophisticated flash unit chose canon speedlite 420 made greatest difference quality photographs builtin flash cameras gives flat photos redeye annoying shadows good addon flash unit bounced ceiling wall pleasing almostnatural lighting
1,0,needed three batteries keep going s330 battery g3 real powerhouse shot 300 photos goddaughters birthday party without switching backup battery
0,1,im starting think may one weaknesses digital photography level
0,1,onoff button feels somewhat flimsy awkward tiny little lockout button needs depressed turn camera
0,1,body construction general quite bit plastic disappointment stainless steel heft s330
1,0,worried megapixel photos would download slowly theres difference working files
0,1,120 gb remote drive use store digital images imagine theyd fill ibooks internal memory pretty quickly
1,0,time purchased camera also bought adobes photoshop elments 20 software cant praise highly enough
1,0,bottom line youre serious digital photography bitten bug using digital pointandshoot may camera
1,0,added 224 ive camera two months im even pleased
1,0,wound buying gray card use time custom whitebalance setting
1,0,helps avoid problem color cast pictures especially mixedlight settings
1,0,dont gray card use plain white piece paper
1,0,also discovered exposurebracket setting enables take three exposures one press shutter first exposure one lighter one darker
1,0,especially useful portraits situations
1,0,buy telephoto lens required extension
1,0,easy use
1,0,ill probably also get wideangle
1,0,handson comparison nikon coolpix 5700 sony dscf 717 lack quality feel features g3 ultimately chose g3 outstanding image quality resolution coloration superior
1,0,beats competition almost every area including battery life enthusiast features external flash capabilities available storage types image formats
1,0,camera need study use order fully exploit many features
1,0,allinall believe arguably best nonslr digital camera market
1,0,best far canon g3 improves almost ways g1 g2 fact beats nikon coolpix 5000 performance picture quality battery life amazing 5000 megapixel camera canon megapixel camera
1,0,canons optics better believe processing algorithms also better
1,0,simply canon g3 best digital camera today price point
1,0,canon allows change lenses accepts ibm microdrive type ii compact flash gigabyte storage
1,0,fine resolution setting maximum close adds 1000 images gig card
1,0,battery life camera twice nikon 5000 better anything else ive seen
0,1,minor nits camera fairly boxy looking needs wrist strap instead neck strap bit slow shots
1,0,even shortcomings still think best digital camera available 1200
1,0,best 4mp compact digital available camera perfect enthusiastic amateur photographer
1,0,pictures razorsharp even macro
1,0,small enough fit easily coat pocket purse
1,0,light enough carry around day without bother
1,0,operating many features easy often obvious im annie lebovitz able figure abilities messing around camera store
1,0,manual fine job filling blanks remain
1,0,autofocus performs well love 12 optional scene modes dummyproof correspond many situations would actually seek use camera
1,0,comes 16 mb compact flash one rechargable battery charging unit included fast small
1,0,bought 256 mb cf second battery good go long vacation
1,0,perfect grow got camera three days back although experience digital cameras prior purchasing one still rate beginner
1,0,easy use yet feature rich
1,0,manual mode feature rich cant wait get hang
1,0,battery life good got 90 minutes lcd turned time first time around using lcd every yet needed recharge
0,1,camera comes lexar 16mb starter card stores 10 images fine mode highest resolution intend buy bigger card soon
1,0,near perfection love photography
1,0,older camera simply point shoot camera
1,0,needed something power bought nikon coolpix 4300 fell love camera combines ease use immense amount options power
1,0,use scene modes fine tune options change iso level shutter speed etc
1,0,camera ideal people want power dont want spend 1000s dollars camera
0,1,excited bought coolpix 4300 two months bought canon powershot s400
0,1,easy sharing one teen age kid
1,0,two cameras similar functionality pricing
1,0,ive problem canon whatsoever
0,1,everything could took many days frustration concluding way transfer pc card reader
1,0,card reader included
0,1,speed noticeably slower canon especially flashes
0,1,low battery twice wiped entire pictures memory chip
1,0,used lexar 256 mb still use means nothing wrong lexar
0,1,careful battery low make sure carry extra batteries
0,1,certain issues might minor major ones though
0,1,would really good given option stop autofocussing want date time image software nikon view reads images date time images metadata
0,1,use card reader copy images got onceagain open software put date time
0,1,isnt direct way add date time got say print images different directory option specify date time even slightest shakes totally distorts image
0,1,images taken indoor werent clear
0,1,got flash get eventhough room well lit
0,1,lens cap really annoying
0,1,else simpler viking cf cards takes couple seconds write picture approximately fine picture quality image size 1600 movie clips taken always noise cant avoid
1,0,overall good camera really good picture clarity exceptional closeup shooting capability
1,0,would rate 45 stars picture quality image size defined specific nikon coolpix
0,1,became stucked makes almost impossible switch modes
0,1,send camera nikon servicing took whole weeks diagnose problem
0,1,worse claim kind internal damage refuse cover cost via warranty
0,1,wouldnt repair camera unless pay 100 parts
0,1,good camera terms function quality take chance nikon absolutely sucks comes customer service
0,1,system error got system error problem 30 days purchase
0,1,made camera totally inoperable
0,1,manually take cap order use
0,1,audio video also lacking
1,0,otherwise takes good pictures shutter delay isnt bad either
0,1,still send back nikon repair
1,0,amazing camera amateur photographer piece advise folks thinking making move digital world
1,0,nikon 4300 feel best camera features price
1,0,requirements digital camera initially thought buying megapixel camera good 4x6 5x7 prints wanted really great 8x10 photos
1,0,wanted decent sized camera contour fingers hold steadily
1,0,wanted camera lot builtin settings different types suroundings giving option use photography skills although amateur interest photography turning manual settings
1,0,depending requirements narrowed search nikon 4300 canon powershot s400 models
1,0,nikon got final nod settings auto manual along movie modes medium compact size price brand name good software included previous reviews
1,0,say happy decision ever since
1,0,pictures absolutely amazing camera captures minutest details
0,1,things might make even better pictures taken indoor setting little dull rarely hazy tend take photographs distance
0,1,takes camera actually capture photograph time click button seen people becoming little impatient waiting flash glow
0,1,pictures come hazy hands shake even moment entire process taking picture
1,0,think problems digital cameras major complaints
0,1,try buy tripod solve problems
0,1,whichever camera buy add upto 200 dollars additional memory card bought 256 mb card usb card reader camera bag warranty
1,0,finally get pictures developed kodak picture maker machine even though costs little extra one beat kodak processing terms clarity brightness
1,0,hope review helped making mind
1,0,taken 150 photographs far absolutely loved experience
1,0,looking forward vegas trip great photographs
1,0,super camera compact 35mm broken vacation europe hand finally decided enter digital age
1,0,first intended buy 3100 really happy invest extra money 4300 lense lot better 4mb produce fantastic pictures
1,0,possibilities auto manual helpful scene mode offers 11 optimized situational settings like portrait landscape beach snow sunset etc endless
1,0,movie mode also working great
1,0,4300 comes excellent easy install software use xp win98 without problem battery charger usb video cable
1,0,64mb flash card camera comes 16mb holds 52 pictures normal resolution
1,0,even normal setting 8x10 print
1,0,shows single sign visible rendering pixels could never tell picture taken digital
0,1,battery life ok somewhat short working lot monitor
1,0,therefore bought second battery backup due lightingfast charging included charger way works 110v well 220v europe ran never juice
1,0,furher contains card reader flash card folder cards lense cleaning rag ac adapter helpful working outlet environment
1,0,fantastic compact camera made us experience photography totally new level
1,0,camera shake reading glowing review camera went local camera shop try one
1,0,currently olympus d550 takes wonderful outdoor pictures
0,1,however indoor pictures subjects feet away blurry grainy
1,0,anyway store tried coolpix 4300 along two 4mp models minolta dimage s414 panasonic lumix
0,1,focusing display rack 20 feet away brightly lit room day time pictures produced camera blurry shade orange
0,1,pictures produced minolta orange blurry
1,0,pictures produced panasonic excellent
0,1,store clerk concluded blurriness may caused shaking camera slightly press button understandable since camera lighter two models
1,0,anyway ended purchasing lumix
1,0,im sure camera wonderful features others talk
1,0,great camera purchased nikon 4300 several weeks searching
1,0,value name resolution signed lease
1,0,nearly 800 pictures found nikon takes incredible pictures
1,0,digital zoom takes good pictures optical zoom
1,0,love features presets well
1,0,sunset feature takes incredible pics morning evening
1,0,software get camera perfect
1,0,touchups redeye easy alter correct
0,1,large pics take 8mb
1,0,making step film digital great move
1,0,great camera great investment
1,0,excellent camera second digital camera though also use one work experience several nikon canon models
1,0,nikon coolpix 4300 wonderful easy use high quality compact size
1,0,extra battery couple good sized memory cards set day picture taking vacation
1,0,auto setting great job time manual settings want
1,0,something happen nikon coolpix 4300 would order another like
1,0,takes excellent pics easy use read manual
1,0,cant get great pics camera havent read manual
0,1,things found havent liked lcd hard read daylight everyone elses
1,0,downloads snap quick
1,0,controls easy yo use easy get
1,0,super little camera really happy little camera
1,0,isnt big offensive though wouldnt know looking pics takes
1,0,settings everything beautiful pics beautiful prints
1,0,expected 12x digital zoom grainy onfull size high fine quality zoomed images quite impressive
0,1,wish could get high quality tiff images resolutions doesnt seem buget cameras
1,0,still least perspective great camera money im happy camper
1,0,beginner looks experienced coolpix wonderful camera
1,0,end one decided upon since never buyers remorse
1,0,mp gives room future gaining experience cost offsets time wanting camera 3x optical fact carries nikons quality reputation behind make whole package prove worthwile price
1,0,one neat thing taken pictures thought would impossible lighting conditions pitch black rooms problem camera rooms looked like ample lighting
1,0,never knew could love digital camera much
1,0,software comes amazing online service comes free really neat
1,0,clean clear well focused 95 photos taken beginner
0,1,instructions
1,0,point shoot photos great
1,0,imagine place bit knowledge take photos
1,0,memory card fit nicely since also pocket pc automatically installed picture software pda wolla
1,0,pda becames digital album
1,0,buy camera buget got one
1,0,go get
1,0,sold
1,0,great camera great camera using several months got excellent results simple friendly usage many scenes indoor outdoor snow close macro etc
1,0,great camera great price bought nikon coolpix4300 week ago
1,0,first digital camera say quite impressed features
1,0,particularly like way aids taking macro shots
1,0,friends impressed quality pictures took
0,1,one downside though autofocus work well battery low
0,1,assume case cameras since enough power autofocus
1,0,ive using months
1,0,quality superb
1,0,small size perfect little hands may perhaps uncomfortable awkward bigger person
1,0,4300 durable compact package find nikon brand trust
0,1,comes 16mb flash card need upgrade
1,0,got 256mb card hardpressed fill weekend
0,1,good idea purchase extra battery insure left hanging
0,1,autofocus assist light nice taking shots lowlight situations allows camera focus low light
0,1,would say major issue slightly annoying care things
1,0,3x optical zoom average cameras
0,1,sacrifice weight size optical zoom requires glass focal length
0,1,digital zoom top optical zoom sacrifice quality
0,1,set camera manual mode one main reason mode autofocuses continuously burns batteries
1,0,easy focus drawbacks dont think hate camera
1,0,really awesome camera hard beat generalto moderate snapping
1,0,work use field often hold really well
1,0,take excellent macro shots well
1,0,menus features easy manipulate access takes silent movies
1,0,dont get better compared lot cameras believe value money
1,0,picturers amazing
1,0,dont waste time looking anything else buy one
1,0,dont get better nikon 4300
1,0,excellent compact digital camera nikon fan owned used slr nikon fe n50 n90s many many years
1,0,expected happily found qualities picture excellent 3m4m pixel fine combos many userfriendly functions similar slr models added convenience digital camera see pictures immediately
1,0,particularly like txt file records control information pictures take
1,0,compact digital camera especially useful little children around always take camera take many pictures
1,0,try buy high capacity ultra card 2x faster regular cf card
1,0,consider time save picture taking especially missing good moment download well worth little extra money
1,0,use rechargeable saves money helps environment long run
1,0,nikon make happier leave lots good memories always
1,0,sorry highly recommend camera anyone looking good digital camera takes great pictures yet doesnt take weeks figure operate
1,0,take camera us everywhere constantly amazed quality pictures get number different ways camera allows pictures taken
1,0,picture fanatic consider picky way camera let downnow buy
1,0,absolutely great point shoot camera first lets start needs 500 budget 4mp resolution optical clarity color fast little shutter lag quick sepup next picture compact size good camera grip minimize camera shake
1,0,three months ive researched internet magazines queried various sales personnel took handson instore test drives
1,0,finally settled nikon coolpix 4300 week camera exceeded expectations
1,0,daylight pictures brilliant indoor shots good provided subject feet away
1,0,shutter lag par ive experienced point shoot 35mm aps film cameras next frame advance couple seconds using high speed 12x 128mb compact flash card salesperson recommended high speed card since next frame advance speed important dollars
1,0,uploading images windowsbased pc fast simple
0,1,battery life seems short side adequate situations
1,0,got 45 outdoor 15 indoor shots monitor turning camera hour period battery died
0,1,picture editing software came adequate robust
1,0,heck took dark kitchen indirect light coming though door focusing fine
1,0,since wrote review january 2003 still love camera
1,0,ive picked accessories found useful
1,0,bought digislave dsf1s flash unit
1,0,dont use bracket hold head aim flash left hand
1,0,provides added protection camera lens allows use filters
1,0,leave adapter uv filter time
1,0,also allows turn camera without remove lens cap
1,0,great camera great camera
1,0,impressed easy camera use
1,0,takes great pictures
1,0,manual easy understand mostly idiot proof
1,0,small unlike canon slr easily fits pocket
0,1,put manual
1,0,best 4mp camera size price range dont let five star rating fool
1,0,nikon coolpix 4300 deserves six
1,0,got camera month ago cant put
1,0,considering buying minolta f100 sony dscp camera shop realized one went beyond
1,0,selected 4300 right away gotten high quality pictures every time
0,1,would also recommend buying extra battery least 128 mb compact flash type memory card
1,0,great camera reviewed several digital cameras settling one
1,0,one rated high several people check site epinionscom
1,0,disappointed purchase
1,0,picture quality outdoor settings 35mm
0,1,average indoor shots flash quite good 35mm
1,0,however convenience using digital far outweighs slightly less accurate indoor pictures
0,1,purchased amazon since discontinued promotion
0,1,buy extra battery life good still somewhat short
0,1,dont buy camera going purchase 128 megabyte card
1,0,need storage hold decent amount shots megapixel resolution
1,0,one thing say numbskulls complain cameras controls confusing hard remember read directions
1,0,scene mode works well remainder shots going regular setting
0,1,wish camera higher optical zoom could take better wildlife photos
1,0,however 3x optical setting acceptable 70 shots take
1,0,buy camera wont regret
1,0,digital nirvana youre looking small compact super resolution digital camera end search nikon 4300
1,0,lengthy extensive journey featureloaded high performance travel size camera initially gravitated little gem superior picture quality mega pixel
1,0,using month state unequivocably nikon definitely delivers huge bang buck
1,0,design construction excellent legendary quality nikon optics
1,0,35mm slr camera second digital
1,0,youre seeking elusive state photographic euphoria free buyers remorse filled cool travel world coolpix 4300
1,0,love baby week
1,0,many functions little yet powerful camera
1,0,room dark tried taking pics old camera came black look picture real life
1,0,camera great
1,0,picture quality amazing connect tv could make silent movies way wanted
0,1,cant connect computer though thats problem windows camera
1,0,works perfectly fine parents computer
1,0,lense cap wont let take pics real good
1,0,battery recharges ral fast recharger thingy comes real nice
1,0,ooh dropped still works fine little camera many features havent even gotten yet
1,0,excellent little camera quite bit research buying camera one everything looking
1,0,easy beginners use features serious photographers love excellent camera grow
1,0,light weight enough take everywhere powerful enough get outstanding pix
1,0,im amazed photo quality prints 35mm prints
0,1,one complaint 8mb card included
0,1,minor quibble since cameras market still include 8mb cards
1,0,perfect consumer digital camera research digital cameras youll quickly find camera best value
1,0,reasons think great features amatuer photoenthusiast would want
1,0,easy enough grandmother use
1,0,optional lenses like wide angles extra zooms
1,0,digital film uses compact flash cards easy find cheap reliable supported many devices may hoome
1,0,nikon coolpix line wellestablished line know support parts going available even nikon releases newer model
1,0,picture quality excellent
1,0,battery life excellent
1,0,3x builtin optical zoom lot price range
1,0,10 great price features
0,1,heres may miss annoyed camera direct firewire camera
1,0,usb though
0,1,camera small attach lenses 19mm wideangle wce 68 optical viewfinder partially obscured
1,0,doesnt affect picture course
1,0,use lcd viewfinder see whole picture
1,0,problem personally
0,1,ac adapter powering camera batterys included although one purchased separately
0,1,two different adapters ure ure required attachment lenses
0,1,annoyances though comparable youll find cameras price range
1,0,small camera new whole digital camera thing well new whole camera thing period really
1,0,camera affordable easy learn produces spectacular images
