class_0,class_1,text
0,1,youre telling us anything havent already heard countless times sorry disappoint
1,0,sweet
0,1,go clown
0,1,handled fire working thing goodthat joke
1,0,thank soooo freaking much
0,1,mac shitty wish wouldnt seen part
0,1,irael dont know strong wearabsare yet
1,0,oooooh yea
1,0,good flick 150 best scene
1,0,song best love voices 3does jonathon sing
1,0,completely agree man join revoluion fight rights
0,1,panic wheres xanax
1,0,better like cameras rock
1,0,best song album daughtry amazing album far better first one amazing toobut one blows water hands
0,1,whooo nwo
0,1,wtf 10005 long videos fuck google
1,0,want song
1,0,nce vid make vids like wat name manga
1,0,wow nice love lviv video nice good job man god bless god bless ukraine
1,0,probably dwight flacos partners album around time took flaco road himbtw youve never heard album worth spin dwight warren zevons carmalita flaco good stuff
0,1,death croatia
0,1,sad hear lost ur money drip hope ur back kills nerds broski
1,0,im getting first pair shoedazzle soon im soooo excited sooo pretty love best part isits high quality shoes forty bucks month holy goodness
1,0,dreams absolution
1,0,nice show
1,0,love
0,1,oh damn song stuck head
1,0,thank jesus heard man loved much gave life best friend ive ever heard im trying tell others
1,0,looks pretty decent much asking
1,0,wow showed friends
1,0,thanks esrohtv enjoyed tremendously
0,1,posted makes absolutely sense ever
1,0,matts badass lol love clip
0,1,excessive force dicipline taken sgt jesse garcia men cop kicking punching send ass id like whip ass along cop punching tazered times friggen rediculas
1,0,takes back great band great songs
1,0,hey flip camera
1,0,thats awesome want one
0,1,dye noun
1,0,great video keep good work mate
1,0,thats really cool never seen anything like
1,0,beautiful
1,0,wanna download mp3 click easymp3grab doht cohm
1,0,roy orbison image backing vocal good nice job marty type music regards brian uk
1,0,wow youre getting better better every time deserves star rating even wrong words second verse lol xd
0,1,get screen stickin bought one town car hos told wouldnt fit
1,0,hi bought bloggie tigerdirect sdhc sale class boot still sale less 1500
1,0,aww looks really pretty
0,1,um whats
0,1,horrible job moms voice alot idk eviler xd thats word
1,0,claas came beat record hours
1,0,hey charles get necklace
0,1,yeah three guys died accident buried lead caskets due radiation recieved thus giving yet people enter facility clean scrubbed vigorously uh huh like trick
1,0,hey saying hi
1,0,revlon superstay liquid el meant good
0,1,men arent sitting around talking conquests among cute felt said mighty rich culture
1,0,awesome video5 favyes absolutely rightthe epistles church brethren corinth good proving osas refuting lordship salvationistsit says right verse 1paul calls brethrenbut rejectors osas would say arent brethren
1,0,front flip
1,0,beautiful ghazal
0,1,low points
0,1,id fuck shit selena gomez
0,1,lol silly ego whore
1,0,love song
1,0,jack dont anything stupid
1,0,like theory best trying think unpredictable factor best expressed personality psychology terms combination bit manic take lot risks high openness new exper
0,1,dunnowask cole porter
1,0,julia makes sad whenever listen beautiful eerie
0,1,heh poo face
1,0,guys bad old cat
0,1,garbage
0,1,question thumbs agree people watch video hit dislike button make inquisitive people like ask questions seems like waste time
1,0,crowd sick control dancing woman without riot control
0,1,stupiddddd
0,1,well song rather blatant looking one way rather ambiguously worded looking angleallude sex internet preteens go crazy
0,1,dl really boring idk king comedy use da jokes every stand jus diff order
0,1,well company scam certain degree coins marketed numis network dont need slab cases simply marketing strategy used company sell silver coins collectibles money made selling coins collectibles ie overpriced silver coins marketed company simply hedges inflation doesnt matter mishandled scratches
1,0,thanks video great job
1,0,introspective 22 years old sounds like made yesterday brilliant
0,1,thats horrible plot line slaughter fest cause
1,0,kinda camera use great quality
0,1,anduhh uhh uhh know anything game
1,0,perfection
0,1,raven freaking bullshit doesnt serge leave survived long unregestered prison
1,0,couple sound level issues sweeeet apart want
1,0,little worried first ended amazing job great level detail fun watch hope upload
0,1,havent found anythingwhat say nile isnt river egypt
1,0,became devotional watching movie possible watch
1,0,awesome shipping takes awhile cant wait
0,1,oh hello tea party feel
0,1,ok dot def fuck dat jawn crazy
1,0,band awesome xd amazingly cute
1,0,love songand gurdas manns voice awesome
1,0,mme lucazeau magnificent domin
0,1,fuck part wanna see midget donut guy
0,1,since 1978 cia got worse
0,1,piper pa28 cessna skylane c182 pa28s dont long skinny landing gears elevator completely different search tail number reveals c182 cant figure media called one piper small airplanes call cessnas
0,1,rock fan right ignoranti would peek channel seebut dont deserve views
0,1,kid yamamoto fucking thug
0,1,men mi brotha hate kuz dont understand faget
1,0,datll work
1,0,well cool
1,0,thankz walkthrough man ur funny haha thankz walkthroughs done
1,0,lol nick humans burn sunlight dazzle lol loved
0,1,wait im lost responded pri2006 meant say gouliani idiot defending gouliani think thought ron paul idiot bc like ron paul think gouliani idiot let know ron paul baby
0,1,thibk hack acocunt
1,0,thanksyeah majinis molotov thrown complete opposite direction lol
1,0,oh ha haha ha hours hours fun
1,0,great music5stars
1,0,host vicky beeching actually cd came 2006 shes really goodworth checking
1,0,interesting unique style vocally lyrically musically different heard
0,1,wooww kids fags talking beats women fags believer everything hear case didnt know found guilty
1,0,322 views wow
1,0,love song muahhhhhhh ksg rocks real winnerlove nina muah
1,0,btw love eva biped
1,0,although look like joker mashallah dr sahib love sense humour well dawaa keep
0,1,stein guy set william hill casino closed dodgy operations
0,1,stand silent platform fight war fuck norm censorship ass let say wants say thats whats wrong politicians dont vote whats best america whats demorcatic republican
1,0,oh coool wow good luck sounds awsomeee
0,1,bit bitch isnt
1,0,awesome video like old grill better though
1,0,see silhouette black jesus smiling inside sun
1,0,love
1,0,commodore stone good job ringing bell gets tired commodore might well good humor man lt shaw however probably worst prosecuting attorney time lets spock make speeches witness stand cant see cogleys defense coming mile away good looking chick though starfleet thats qualification needed
0,1,personally met least two people polish jewish woman went nazi concentration camps soviet labor camps said pretty much thing
1,0,thanks im getting green juice spirulina im eating fresh vegetables salad time feel great question though need eat food raw moment eat boiled sweet potatoes steamed veg also drink cucumber juice im vegetarian need go completely vegan also feel alcohol
1,0,james gregory president
0,1,need organize need inform stop sheep open minds blatant architecture tyranny oppression
1,0,practice save lives
0,1,bullshitits like staring ketys vagina anything else
0,1,way seriously
1,0,john lithgow stunning role
1,0,simply lovely
1,0,amazing interview great info thx sharingnamaste
0,1,black belt karate btw shouldve used wig acted like mom
0,1,get stop complaining watch dang show
1,0,damn kid ballnebraska would well served offering kid think judging film brian carnes kain better every aspect game
0,1,end near
1,0,went love jumbo tron
1,0,yep go
0,1,bullshit get chemo abvd beacop better
1,0,good god almightyi cannot believe missed diana pure electric could one living touched song look truth
1,0,niicee fucking love gir hahahha
1,0,good job dude please send tab
1,0,awesome vid think kno hunter bcuz look like
0,1,200 like teh triplets hell
0,1,put extra long sliders ass
1,0,loved daveyromero stiff kicks really made great love puro style remember point davey gonna kick romero head romero moved davey slammed ankle ring post looked like hurt lot btw said gave daveyromero 34 description put 34 saying since probably didnt noticebtw asian chicks name jade chunggreat video
1,0,nice one land surveyors world must funcheck site scottish surveying fun well scottish scenery
1,0,hey check version pan minor new dimension grenada
0,1,dont think touring m5 time could wrong think read somewhere probably new msport series though
1,0,cool actually air russia hope theres ron paul russians
1,0,half indians rock
0,1,mrebonyman put ignant indignant
1,0,woooooow im luvin gotta give starsim rapper born london living usaif want feel free check music tell think
1,0,aww amazing many followups got married yay im happy sad time kids joe seriously cannot wait
1,0,good song video bit irrelevant dont think xd like indiana jones themed haha
0,1,001 skip ads
1,0,one things loved debbie first hit scene 1978 damn cool well guess shes cool ever queen cool age
1,0,song amazing
1,0,master wong rocking dope ass pants
1,0,thanks mate much appreciated
1,0,love brokencyde reallyeh like song well songs xd
1,0,launch columbia btw first comment
1,0,great work building plane looks flies like beauty
0,1,blendtec carafe currently year warranty lifetime warranty blade assembly end cracks something terribly freakish going using target shooting range blendtec
1,0,lets funkyeah
0,1,clowns scary good job
1,0,150 center stone vs1 round cut maximum facet light reflections diamonds sides38 ctw total diamondsgot 11188 12000 originally keep upgrading carat timeaim 50000wedding band ctwproposing next julywish luck yes good qualitywhat ya think mine errrhers hahaha
1,0,yes xd
1,0,great
0,1,feel bit sorry marvel heroes something bad happend spidermanhis uncle died blames stoping killer chance ghost riderfather died became spirit went alot pain iron man longer human pacemaker machine go know mean
0,1,populate yes true jobs latin american people low profile jobs hard critical manual labour involves lot physical stamina dish washing etc low profile jobs like
1,0,okay sounds wonderfull buy one
0,1,long gop tax loop holes encourage us corps use chinese slave labor deregulating criminal bankers holding sba lending small business taxing billionaire hedgefund managers 15 pay 20as long gop bsthey side dont get supporttrue obama late game helping small business gop obstructionists
1,0,wasnt sure first end product really gorgeous great job
1,0,impressive selection incredible playback 78s im blues guy havent heard tasty
1,0,one greatest songs ever produced
0,1,tried see room pic upgrade cost moresome upgrade bad bad
0,1,please tell robot bed disabiblties cant move turn fat
1,0,great song mike thanks posting
1,0,nick ria best dancers
1,0,add tags get views would add ones already detroit diesel 371 oliver 371
1,0,great job getting play decent chad really sounds good
0,1,wasnt directly talking violent video gamesim coming point competition despite demographics nintendo used event find ways oneup competitor afterward adoption esrb nintendo allows violence games snes version mk 2this business like thats large sums revenue involved cutthroat contenders lot backstabbing stuff public eye
1,0,awesomely epic lol laughed hard nearly peed 55 fav
1,0,thank saved hours fustration even though half way accross world
0,1,like mr larouche wished would get point like greatest hits current info heck going
1,0,lmao video creepy oo
1,0,lol wtf sitting fire drinkin ginhahahahaha
0,1,help cant get files show mine connect tv
0,1,oh mean debuff line cant remember precise name addons listed main channel page though
1,0,funny right listened song fished eating cracker jacks nice music hope post
0,1,jeez really know getta season three dont
0,1,oh dear oh
0,1,doesnt
0,1,ok scared goat rat bird tree music people life things kill
1,0,wish elephant head room
1,0,love love love love youuuuu
1,0,watch 125 left haha
1,0,handwriting amazingly good interesting much repetition exists math development topic involves gradual transformation ideas gentle math pokes imagination powerful way lecture hall seems like happy place wish would play firsbee afterwards
0,1,yeah noticed juggernaught claymores x3 everything sorted oh btw shotgun kill streak inspiring nice see theyve upped close range damage tuesday never come soon enough
1,0,like gator made forum gators please check could use knowledge
0,1,twin pipesthey sound like crankshop
1,0,apples high gear days
0,1,coulrophobia fear clowns
0,1,nutshell cientology war sanity
1,0,bettys pies awesome tried bumbleberry pie best pie ive ever
0,1,lita pregnant wen lil fight trish thts wwe fake tht real wouldve misscarried dont bother replyin comment cos dont care oppinion
1,0,np
0,1,guys afraid assumption war must part mix product fear mongering academicians let people control destinies called freedom
1,0,great video exact stretches lol funny keep getting tongue twisted sayjng stretch ur splits xd
1,0,hey movie playing 3d also see point kelly brooke thanks comment
1,0,talent passion beautiful magnificent voice wonderful
0,1,doesnt pope bishops kneel consecration receive communion worthy dont show proper respect adoration ive never received satisfactory answer
1,0,yo grav hammer total halo steal
0,1,isnt pro yet fuck
0,1,scared crap
0,1,manpoor captaincyteam management let mumbai downnayar ahead rayudutiwary disasterpollard sent duminy win matches dy patil dhoni smart guy floored deccan mi three spinnerszaheer chokerhe abused dilhara maa behen ghalis dropped catchbut dropped even easier catch next overzaheer responsible wc 2003 loss ipl final loss
1,0,amen
1,0,plays sings ass want cath guy live
0,1,stupid 80s rolands cold rock word
1,0,watched filmfor first time tv days ago loved heart warming story
1,0,epicness
1,0,awesome
1,0,nice clip saw episode seevstreaming com
1,0,like orgasm
1,0,thank insight think help others please feel free share learning take care dane
1,0,good shootingthx
0,1,wtf thing picture kudos mature discussion
1,0,wouldent mind knowing name tune plays back ground beginning part
1,0,great video jump ive got post first pavonly hutchinson akaidyn beck jump cool see
1,0,easy understand thanks right going med math drip ratesyada yada need simple stuff well simple thanks
0,1,kind sewer scum logic get rewarded positions academia wolfowitz team working johns hopkins paul nitze school advanced international studies nitze also team bthe social sciences embarrassment word science
1,0,thanks pinyin
1,0,piers morgan douchebag ian hislop one funniest men united kingdom good stand
1,0,love matter little dignity
0,1,people made video goin hell
0,1,sedated wouldnt worry
0,1,ooohhh gap ines hoop pardon im play grand piano
1,0,helpful hope lolthanks hello england
0,1,frame rate higher real life looks low lower quality put youtube
1,0,like think finished went back desk rolled d20 screamed yes critical hit administration im wearing suit putting spock ears pulling toy lightsaber
0,1,check paige comments younger looking girlsim familiar tube please someone somenthing pos like mr charlie daniells says lowest scum earth child molester
1,0,kick ass ry guy seems taught well
1,0,beautiful music merky
0,1,whats wit full episode parodies swear last one like gunslinger rumble one cold anytbhing sailer rumle cardcapter tenma
1,0,excellent lower back abs
1,0,nice analysis
1,0,yep temple solomon key able shift dimensions according islam king solomon prophet special powers given god powers meant king solomon could travel dimensions reconstruct temple must iniquitous nwopeace mankind
1,0,lmao mrt part
1,0,get mp3 go audioripit doht cohm
1,0,definitely found online site usually sells shirts 24 hours see ebay amazon
1,0,go doctor right health care demand
1,0,lol
1,0,harlemndn1 im black ndn get point im also aisa group school screening vids film festival cool get independent stuff youve got longer film contact name plus yahoo thank
1,0,chiptacular astute observation last long board scene filmed awesome
0,1,omg
0,1,beautiful
1,0,love song sonic heros intendo game cube
1,0,like song alot
1,0,oh snaphahahaso good ending still makes laugh aloud publici get weird looks
1,0,nice
0,1,oh wow shes brat
1,0,awesome yeeaaaaahhhhhh
1,0,love song picturization lion king
1,0,yeaaaaa
1,0,prob even simple stuff impressive age
1,0,hey janet safe use water thats gone reverse osmosis filter oh wonderful video way one convincing woman
1,0,love show
1,0,thanks mike good friend beforgottenmiss buddyweedz
0,1,wood irvin ever help coming fighter way hooked angel way angels fans treated even befor fight ever get hit dude hard doesnt hapend hit angel face right handed bat wood never fel need givem 2nd chance even real angel even fought real record angel mite hav betr luck vs dave huckaba maybe
1,0,omg season starting
0,1,mean people sing without autotune wow cough wonderful
0,1,1sti hate people like
1,0,absolutely fabulous former golden no1 past great stuff take bow inmeyard
0,1,yankee twat
0,1,fucked car game interstate 82 makes exactly sound like beat de de dee
0,1,beard
0,1,people allied mckinney terrorists supporters
1,0,loved marge gower champion loved choreography thankful gilveys book harold channer needs replaced
1,0,aww thankyouu yeaah want xx
1,0,sound like dat original type three mafia music miss
1,0,haha lol mate
0,1,smallest species earth hahahahasmall surprisingly destructive
0,1,sheesh god needs get himselfi dont need listen guy thinks knows reads tehre god come talk meim sure could make universe
0,1,mcsame another bushbot running another sleazy show run criminals brought bushco 2004 good thing obama camp wont take crap kerry team respond fast
1,0,hit pop ac us billboard got airplay wls thanx wwyw bringin back howd uk god bless
1,0,thumbs way looks sounds strobes awesome
1,0,ah sounds good hoply soon
0,1,daveeeeeeeee crazy fucker
1,0,danggg way better high school nice
1,0,hello zinc zinc efectivelly reduces ferrocyanides could also work iron atoms mitocondrial citocromes
0,1,like song video lead singer concert mogul erasurewhat ur marketing pimp omgpls
1,0,shown building well nice facilities
1,0,good flilipino music
1,0,sturm good footwork watch way beat jermain taylor amateurs
1,0,thats loooooooong bridge amazing pulled
1,0,wow 2010 still sounding goood even though first heard 1979 voice
1,0,true king president ruler would humbly give lord love lord
1,0,guitar cute sounds sweet well
0,1,people made run banks would see money actually partially transferred winners bet behalf leveraged loser bet regardless physaical gold transferred settled cash great deal wealth leveraged savers determine premium insurance hedge assett beyond worth one full time especially nonvested parties rights th underlying
1,0,haha think thats big need check long one use festival
0,1,exactly
1,0,wow big lemons
1,0,mad love song top fa sho
1,0,god iou1awesome video clean love tvs seats look good im big luxury prints car good combo together
1,0,epic faved
1,0,female also need lose 50 lbs nervous starting atkins ive read book still unsure comment makes want start asap
0,1,said said
0,1,even 10 like retarded year old retarded family
1,0,awesome song
1,0,black cat adorable
1,0,thank
1,0,epiccccc
1,0,love song listen everyday ever god good time dont know would without thank jesus
1,0,cannot prouder us
0,1,dumb video shakey camera rules
0,1,wont stop unitl hear momma scream church
1,0,bahrain construction high quality roads way smoother american roads love bahrain neat
1,0,hey old friendthis sooo funny
1,0,arent theyre something love
0,1,greek year bonds hit 20 ten year 11 euro dollar probably going 11 mess
1,0,action comedy w00t
1,0,one human treasures left one even fewer handful american heroes still alive
1,0,went promafterprom 100
1,0,every 34 weeks time paint
1,0,sweet
1,0,nice see shake hands
1,0,follow link discover make 100 free
1,0,good
1,0,dude great show pbsi rather want watch ncis star trek wishbone
1,0,wowawesome
0,1,god demands killing god mercy
1,0,wasnt keen david tennant leaving saw matt smith first episode series tonight fallen love ha wierd know suddenly want watch everything hes im starting lll whos possitionl
1,0,nice
1,0,disneygood disney disney everyone could relate
0,1,thats matter opinion academy award nominee movies named describe hood represent inner city black community actingdirecting motion picture better reboundthats
1,0,love color
1,0,excellent suggestion implement one soon
1,0,man watched nice work awesome shots love music
1,0,excellent brooke smith
1,0,cool great animation brings literature life truly shows amazing human body
1,0,great song ty sharing
1,0,wow whoever edited great job guy piano aint bad either
1,0,papi jump hood
0,1,surprisingly enough one thing cant get passed badass raider die
0,1,bad weak running useless want strong
0,1,referring philo farnsworth aching great cock
1,0,want sync cubase sx tascam atr 60 8track reel reel cubase sends smpte code get tape machine act slave know
0,1,umm hate tht voice pllllz change itz annoyingand scary
0,1,adam suck cock
1,0,thank
1,0,believe adoe annie haha
1,0,favorite group educational im gcse history fact abba favourite group makes like information easy understand well think history revision vids going helpful thanks
1,0,cool cool
0,1,deal every day united states crappy country china rules
1,0,picked cause resonance fate weekend uk havent touched cause resonance fate rocks
0,1,seems like last stories like like girl dorm getting swastikas door turned person themselvesthey set camera catch antisemite instead found drawing calling crying saying someone going kill
1,0,sing chris
1,0,awesome
1,0,beautiful really sounds like absinthe
1,0,whats wrong audishnessyou get similar look less money better fuel economy want car
1,0,lol
1,0,lol love go bestbangz 0t com like hotties
1,0,thank sooo much glad loved yeah actually hoping people would realize watching video really glad yay thanks lol jim definately everything mel matter
1,0,steve hit billboard 82287 offense god bless
0,1,dude see buddys reflection sunglasses dont douche try bs world
1,0,ditto
0,1,good know populating earth already screw religion screw duggars screw organization gives money spitting hatch lingsi hope 20 kids die plane accident nowthat would hell story lolol
1,0,oh yeah see first spin thx
1,0,wat come back
1,0,favorite scarf cheetah print scarf soo adorable wear many ways
1,0,thats supposed sound like jam night well done remembering shall give another bash sometime
1,0,maybe favourite video ever
1,0,enjoy
1,0,awesome vid forgotten great
0,1,sieg heil bristolclean streets europe scumheil third reich1488 britain
1,0,guys also played george washington tv series george washington forging nation movie george washington im disappointed hes remembered particular role since really fantastic job
0,1,guys know hate ur using good stragie people say ur noob say ur cheating hate
1,0,morgan freeman narration lol
1,0,ive mine months works great done everything advertised dont know people complaining thing
1,0,thanks man
1,0,hey guys comment like sub
1,0,hope spielberg directs cause movie adaption every movie masterpiece yes hired say
1,0,valid point
0,1,128 god annoying voice
1,0,really adore song
1,0,brought back wonderful memories lahore mid 60s
0,1,shoot cameraman
1,0,lol
1,0,thanks
1,0,home true character
0,1,dont know video habe others back
1,0,ahahahhahahah ddd
1,0,truly stunning
0,1,amount fear mongering tv lately rediculous fatal seasonal flu alot fatalities report people died causes happend also h1n1 time
1,0,good
0,1,haha threw sht walked room little chinese eyes burned right stomach deep soul said something chinese llike whop som sow sound like cone cartoon sht best movie ever black dynamite
1,0,love fff
1,0,awsome song coments good song
1,0,wow wow
1,0,wanted see weakest link episodegreat upload anyway
1,0,hes good pes6 though
1,0,nice couldve added extra video higher guitar last part excellent job
1,0,music brings back memories
1,0,got frances ashman song woop woop
1,0,say bye bye autotune lolautotune still good thoughfor electronic style vocalsbut shit bomb damn realistic forreal
1,0,remember housemates crowding around television watch loved good spinoff
0,1,shit altars weather patterns caused earthquake china 2008 earthquake sure grab attention away brutality tibet
0,1,haha lack irony hilarious mate
0,1,im ancraophobia
1,0,wonder many people watch show uhhopefuly everybody
1,0,beginning best wishie washie spreeso washy washyi died
1,0,god time pain pray michael jacksons family strength find comfort memories mever loose god bless xxxx
1,0,favorite track new cdits awesome
1,0,rofl
1,0,chord move bridge new solo makes skin crawl love
1,0,candy apple red rosewood growing
0,1,words cant describe much hate song nearly kill singing lego rock band
1,0,wait sings xd
1,0,hi sunny live east coasts long island ten black wallnut trees horse farm went pick bout 100 today need crack last year harvest 1000000 italian grandmother came new way crack open wallnut put sock beat hammer try idea tell us think easer nut cracker
1,0,love knight xd
0,1,film good message obvious biased basic premise honor draft regardless price mission long live republic may empire become become may never sustain agony inflicted world
1,0,purely adorable
1,0,match way better mike mo vs billy marks
1,0,still miss louie kaboom
1,0,vary nice work excellent detail want one wee bit bigger dx land cool
1,0,need higher rating system one absolutely amazing every way quite possibly original concept youtube keep good work
0,1,shouldnt evey wound hit
0,1,wtf im trying make pancakes bomb
0,1,wtf proberly worst shit ever herd
0,1,sorry pittiful
0,1,idea yes idiot supposed mean ditto goes commentas cock meaning would equivalent dick generally bleeped used refer person
0,1,heavily edited adsthere like half hour missing movie wtf ripoff
1,0,hell yea peep dat
1,0,able compositelab filmed actor greenscreen animated disappearing floor displacement filter applied create wibbly effect full dvd infothe easiest way apply mask grading use grade object found effects browser masked like object
0,1,eh blue beam already china must bigger threat thought
1,0,thank helped excel homework thankful college student
1,0,nice video stars
1,0,noel better singer liam question thathis voice remained strong ever since 90swhat man noel
0,1,iran delivers terrorist attacks world
1,0,totally agree man knicks whole league matter need play heart less bs get knicks complete history dvd great go back watch old playoff gamesso many great memories
0,1,tabs please dude thanks lol
1,0,reminds book longitude dava sobel invention marine book
1,0,music start 419 nice song south central
1,0,used shawns real name shoot sketch
1,0,love eva say parker english accent 210 lol
1,0,nice video
1,0,sexy like honest like one restaurant pretty good enough wont cheat marry cook fat ass
0,1,crazy
1,0,videos charming im completely love show thanks taking time share
0,1,go online till sunday morning go sleep
1,0,like think song least way sing wonderful beautiful awesome lol
1,0,great song great video thank
1,0,know moviebut man would hard make shots horsestill awesome though
1,0,good times role
1,0,im businessman im business man
1,0,xd awesome
0,1,024 birnes guys want evidence melanie show evidence sounds convincing always claims language come nothing way evidence aliens visiting planet unusual course weve seen unusual things theyre hardly proof anything outlandish alienhuman crossbreeding hate guys
1,0,great way teach
0,1,dipshit album came yesterday stopp bitchinnyoo
0,1,actually bakc together thought one reunion shows
1,0,thanks compliment used windows movie maker
1,0,thanks making wonderful place home love
0,1,oddly enough nothing fact nasally voice even one two guys ate shrew sifted poo look came backtoo bad didnt ahkshuwaytor
1,0,hes kinda cutenot gonna lie
1,0,fraps yea
0,1,god cant wait 17 days till bct go sill ait
0,1,still dont understand adhesive slide crack keep
1,0,love katy madge
1,0,didnt know guy crotch gun effects awsome film hate turned though lost boys coreyh coreyf cant go wrong truth justiceand american way
0,1,home nult like fort knox due type pej assholes hope burn hell nice slow
1,0,thanks upload
1,0,thanks posting fun video loved music stan kentons harlem folk dance ted herbert hilariously prissy bumbling professor doubt lookalike brother comedian hugh herbert made dozens films 30s 40s played similar simpering giggling character
0,1,feel like moron trying reload keeps freezing lol terri sent warning 0o
1,0,love song
0,1,one reasons injury takes months heal use pec minor constantly raise hand using pec minor go shake someones hand using minor basically cant avoid using stetch well pt dont trust strengthen also pt
1,0,appreciate review im looking barefoot rundown features explanation sizes helps thanks
1,0,nice song anyone good bass cover fir songpost please
1,0,good film found free viewfilmsfree com
0,1,actually drunk surprised dumb fuck dont even weigh 200 pounds dont go get fucking life instead talking shit things fucking clue
1,0,lmao lovea pair scissorswith parents permission hahahah funny cool video love fortune tellers
1,0,godbless vic
0,1,proof misleading video 707first attack lock companies attack companies test youre attacking people youre trying mislead yeah business ethics gonna get far
1,0,great figure luckky youu
1,0,bathtub jets never use im tub powerful one time little cousin playing around poured whole bottle bubble bath tunred jets whole entire bathroom filled bubbles fun times
0,1,maybe english first language wont taken verbal beating badly im glad heeded advice pissed know would endedmay ask job im trying imagine time argue hours get answers youre either student unemployed maybe even work parttime either way something tells anger show achieving much life
1,0,thaks maha great stuff
1,0,like imagery background interview really projects feeling passion freedom art
0,1,boob sweat 029
0,1,pittsburgh needs blown let mother fuckers whatever want stand pussies stanley cups penguins fucking gay
1,0,great vidthe thing many reggie bush
1,0,first comment
1,0,videos
0,1,yeah yeah stfu
0,1,ketamine make wear terrible coat bandana combination
1,0,4th time ive gone ur fatal frame series thnk snake bein awesome
1,0,aaah two favorite snsd lena fujii
1,0,thanks man yeah like way looks dark kinda trips stare drunk lol
1,0,best song sad beatuiful play head reminds dead aunt miss much
0,1,moves much like walker
1,0,mate thats awesomeal
1,0,allsorts tricks sleeves scat
1,0,cant decide funnier fred hank
0,1,post repeatedly removedfive times posted removedwhats yt
0,1,christian mindboggling jews cant enter josephs tomb though israel regularly hurts concessions appeasement surprised protected site christians since consider joseph type christ
1,0,man beeeppiinnng good
1,0,hot spiff real talk much luv everybody video
1,0,1973 model one real hot rod
1,0,wow
1,0,alright stoppajama time
1,0,omg lol weird watching saw babz sylv like read wrong lmao
0,1,oh please james fred cant person dangerousand handsome johnny madrid lancer know actor start somewhere cant hardly bear watch james anyone cowboy yes prejuidce old sitcoms awful old enough remember
1,0,wolverine 026
1,0,totally amazing song soo meaningful makes people reflect things happened nice melody love
1,0,cute
0,1,penguin stormso rockhopperno one else sees
1,0,hillarious
0,1,pathetic loser going spread crap take lessons decease nazi propaganda minister joesph goebbels yep fat pig dear leader kim allowed million citizens die starvation hope proud
0,1,gust go hell joke
1,0,angel thank much taking time stop listen really appreciate friend tom
1,0,tension scene flat good actors create amazing atmosphere even though wrong find seeing point view supporting relationship reality wouldntwell wouldnt incredible streep niro
1,0,ahhh starship bravo 787th class mine january june 09
0,1,really stinks wheat thins commercial
1,0,tried saying grapefruit twice also works
0,1,ok name one scientist agree disagreed peer review consider idiot obviously peer review field worthless need likely seen whole group agw scientist thrown
0,1,okay never comment show alan colmes come need invite guy show media equivalent tom daschle sucks
1,0,love
1,0,fantastic performance saw late 80s missed belew got earl slick instead
1,0,great song love
1,0,sickkkkkkkkkkkk
1,0,awesome
1,0,wow show upvery nice job want see episode
1,0,got vote
0,1,needs yngwie malmsteen
0,1,issobad
0,1,develope state bloody abuja joke world
1,0,cool
0,1,major political catastrophe oh puns never meant
1,0,katy california gurls
1,0,great song thanks reminding
1,0,haha
1,0,really good song
1,0,jamming song ryte love colorado
0,1,wat load wankworld turned upside old workers song diggerstwats
1,0,squeeze machiene kind like meditating want go colorado state university become student dr grandins brilliant interested humane treatement animals also people im monsantos gmo corn hormones antibiotics directly affecting people work animals think animals entitled sunlight chickens get privalege also think small farms better mass production
0,1,hard tell publishs book let us know things review chase issues easily
0,1,idiot one tjs burgermunching chums hate publicity stunts obnoxious turd lying bearded moron beginning
1,0,thank much posting
1,0,best guy scream seen xd
1,0,ireland best
0,1,wont let comment link ill pm sorry
1,0,bangladeshi love songs voice also videos
1,0,ready night party meet naughty women mworld5info
1,0,lmfao miss old trent trent old lol hes still god
1,0,amazing
1,0,beautiful please unsolicited indian telemarketers please watch video practice itjust suggestion itd awesome subtitles word said make using youtube annotations
1,0,well said pero sana tagalog yung usapan para siguradong maintindihan ng masa
0,1,wow shiting want sec back
1,0,simple songbut mesmerizing
1,0,song cute
0,1,hi asenath1954 market place jennings brewery
1,0,make lovely babies bless
0,1,sound stage dressed bar wtf
1,0,ah see youve already seen moonorail turned well though best yet come
1,0,nice
1,0,one best actors ever
1,0,everytime look madhubala beautiful ever beauty takes ones breath away god given dont make like anymore
1,0,doc
1,0,totally rad betch linux best
1,0,thank much posting
1,0,designed benneli m3
1,0,question right use beef stock instead water
0,1,reminds abducted aliens testimonies noone believe poor rhino seriously theres big chunk ear missing bruises
1,0,fuckthat epic
1,0,trails look like fun
1,0,lol mine
0,1,im september many press ups suppose im rubbish
0,1,results demerit1 mark person misconduct deficiency receive four demerits term expelled school quality censurable punishable fault culpability
0,1,dont something freeks stupid
1,0,gibbs smirks though hes seen cute love tiva
1,0,ah man saw tour lucky duck wish could seen
1,0,awesome hope sony listen
1,0,song cool
1,0,lol bing
1,0,awww went australia back 2005 program group probably 30 forty high school age kids course trip deemed group song nostalgic memories wonderful song group
1,0,wonderful
0,1,kane lost mask late 90s early 00s definetely 07 something messed really poor quailty
1,0,save constitution ron paul president 08
1,0,bingo
1,0,love sound whiskey sloshing glass container beginning
1,0,1115 youre lol
0,1,called sarcasm look
1,0,one know find season episode naked babes thanks
1,0,life story
0,1,qiu yike nasty blocks
