class_0,class_1,text
0,1,spam spam spam quit fucking spamming bulletins really 21 year old woman fat 40 year old man sitting mums basement wanking day spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam
1,0,buttercup
1,0,thanks
1,0,comen thru ta see ur doin leave luv ttyl
0,1,wanted say hello im going call gsii think fucked good place work ill tell
1,0,doin pallmao
1,0,right another taurus cusp congrats happy birthday knew reason liked smile
1,0,hi mom
1,0,hehe good choice sexy lol god think greatest names hehe silly bugger sophie gonna ave words wit dude charge lol gooody glad ur okay louis good love xxx
1,0,absolutely wicked cant wait come oh yeah
1,0,yo telemundo drink reception
0,1,hater fucker girl yet still tring get back april yall cute couple ever happened let tell looked much happier fag mike well talk later megan
1,0,yo yo yo brotha wats goin wit hows high school ya sendin luv mississippi well good dont get trouble always remember love hopefully school homw holidays maybe around thanksgiving get weeks leave
1,0,sup man hows going san antonio
1,0,time lolbro keep good work wish good luck year
1,0,happy happy birthdayits great day great friend
1,0,sexy baz disco baz hot xx
1,0,like saw kandyland like picture seth grabbing boobie mwahaha love really happy saw go gettin lucky bye waves frantically 333 monique
1,0,hey mike stoppin yo page show love aiight dont act like dont know return
0,1,ey ur 19
1,0,hey hottstuff wanted say love hope like
1,0,miss mi amigo
1,0,miss come see soon
1,0,hey thnxs pic comment hows spoken ya ages xxx
1,0,looked picture adorable
1,0,psssst hey wassup
1,0,yes shirts believe time wear lolol
1,0,oh zermey haha welp wife wrote decided write dont feel specail im stoked see fam holly puppy left worry last week im golden big gulps huh welp see ya later kels
1,0,cool
1,0,hey wuz sexy im jux drppin love
1,0,lily thanx new camera love ya girlie
1,0,hey im coming la im going staying christina randy night two july 19thi conference near laxmaybe catch
0,1,hey fucknuts coming back
1,0,ya new member hd kick baily aasss
1,0,merci comment music youll come hungary summer would awesome puszi zsuzsi
1,0,hey bro stole idea im sorry love
1,0,late night club winding spinning around pole angle ice audience amazed able bend many ways ruby twirled around hair moved body music filled place drunk bastards filling place usual watched corner eye tried get feel bent forward placed hands pole pulled bent backwards spreading legs apart slowly moving pole spun bottom finished routine claps whistles men filled room smiled walked stairs towards bar got martine
1,0,happy birthdaydaddy
1,0,hey leah ae hows going good old kett work gd simon awesome bin loads tired good 1st lectures today aswell catxxxxxx
0,1,ur space tres nul
1,0,yeah tony said coming vegas us march
1,0,happy birthday goose
1,0,family prayers love tay
1,0,hey chris whats hope everything going alright marry early xmas
1,0,bish popped comment cherry gonna mwahahahaha gonna get myspace pregnant boyah im much love lata hearts hearts hearts xoxox hearts hearts hearts
1,0,ashlee laughed closed door joining rooms laughed sorry nope ashlee jennifer isnt yet wouldnt coming door ashlee said laugh pointed door came krys seemed little different ashlee thought shed learn deal like girl ashlee went sat one two beds room looking window bird landed railing balcony two joining rooms ashlee smiled looked back krys putting things dresser hanging shit bother hanging things dont need stayin whole summer ashlee asked june 20th first day everyone going people leave early ashlee wanted make sure krys wasnt one
1,0,waz homey hows hangin
1,0,good stuff xxx
1,0,hello christina tanishas mom
1,0,well hello lil harry potterlolhow better good well tell mama said hellotalk ya laterzmuah
0,1,big wet fart
1,0,like totally take myspace pix hahaha really good seein weeknd unfortunate see eachother doin better get ahold us time come see shitty apartment miss
0,1,suk
1,0,everybodys gotta fast toys
1,0,hey cutie merry christmas
1,0,heyy whats
1,0,heyy bud good seein day movieswe sometime
1,0,haha kool kool wel took tad older dan used lol nufink reli jus bum usall munchin away da norm lol xxxxx
1,0,wassssup cashflow
0,1,dont even think possibility three thats way much anyone cope bring tranquilizer gun incase
1,0,cant wait saturday excited
1,0,ehhhhhhhhh wat
0,1,real ass shit stop leavin fucking message page bitch ur gonna see many bullet take drop ur lil ass dont act like brother wont fuck aint know fuckin blood clown ass nigga
1,0,tim
1,0,yep
1,0,john went achieved web page cool games us play best pge myspace dont itterrorstorm video cool showed history teacher said video money came truth really happend sept 11th thanks waking could sleep much better night
1,0,hey girl soo longi really miss ya anyway nice pagejus thought id make lil better numbers still holla sometime love ya
1,0,wow excited excited ya good luck buddy
1,0,happy belated birthday party
1,0,sup delta carry lt
0,1,realized post way much shithell seems like getting play play life lol
1,0,wanted know im top friend im glad got kiln time leaving friday hopefully come look weekend
1,0,aww love honey
1,0,happy birthday111
0,1,austin change gay ass background lol sucks loud
1,0,havent came thru im jus stoppin tell ur beautiful holla
1,0,ha ha yeah hi im kelley saw pirates thought
1,0,yo matt great time la well go back cali surfing together againmaybe time pacific cooperate age already catching board ability ill get back getting cards ticketsmaybe ill work cameo new filmwho knows haha good luck arizona owen
1,0,yo check new pics leave picture commets
1,0,getting married congrats im happy
1,0,happy birthday craig
1,0,hii know 33
1,0,casey myspace niiiice space janling
1,0,thanks add
1,0,okay whats next think want one rib cage like klink got cute hell maybe fingerhmmmm soooo hard decide
1,0,hey jon good see well
1,0,happy birthday sexy
1,0,cheers underberg buddy smell strong without even opening lol sure consumed tommorow would entertaining see 2mz jonny
1,0,whats punkhow go kick let drinkhope day going well talk soon
1,0,hi maggie glad feeling happy love new photo postedand new layout keep girl becky
1,0,wuts marco nutting much chillin la wit cuzins late
0,1,wud limbernuts checking ur goofyassgimme shout
1,0,jacenia wutss nttn well ya ummmm ya lets hang sometime call ur paige kaitlyn something well ya im gonna go peace
1,0,hey baby
1,0,wat lil nig wats crackin homie
1,0,funny
1,0,im ok thanks mate
1,0,hope good day
1,0,actually july 4th play going disney world
0,1,yeah something fishy going myspace apparently somebody access several peoples accounts posting spam comments names tom needs job get rid madmen
1,0,happy birthday
1,0,hey look tanya shelby points lol
0,1,hahahahahaha sorri laugh got shut mah nig lol jus playin
1,0,hi love pix love tooill talk soon
1,0,love kitties
1,0,yo nigga happy bday
1,0,thnks invite hope hear soon
1,0,hey girl yall coming tomorrow night missed guys last week
1,0,hey tia wanted say thank wonderful job got def boomcom ily
1,0,oooohhhhhhh damn miss ur drunk ass
1,0,thank add support good rest week happy spring time
1,0,luv baba cant wait home sweet home
1,0,hey braunda
1,0,need picture lol love ya
1,0,hey miss
0,1,man come one comments stickyland oh well comment back man
0,1,bored
1,0,happy saturday
1,0,im back
1,0,whas ladie havent talked
1,0,good good guys anything new oh get gift bro ill talk ya soon good day
1,0,thnx fo da add
1,0,annnnnnneeeeee got myyspaceeee hello quuaddd hahah love quad anyyywayyss im excited myspace talk 248 hahah jk seriously dont cellular buttttttt lovee annne hero
1,0,gohh hott jacob
1,0,yea kind make everything funner
1,0,wutsup
1,0,matt town hang soon
0,1,ur madden game trash juice clown remember ur record 11
1,0,luv pics look like bunch fun crazy times friends see ricky martin wasnt invited good weekend
0,1,hate fuckin turkey
1,0,yeah whatd monday lol
1,0,haha inside joke
1,0,yo dew mani realize said game lbgp unaware time treys 40th dayat least think somust checkill get back post meridiemyoure hearing either wayin minute bruh
1,0,whats cutie thanks add comment back michelle
1,0,jus droppin show love
0,1,andys ex gurl
1,0,yeah part im getin trouble
1,0,helo stace thought would say hello old school buddy jess
1,0,hey chic ya ya
1,0,hey girly need get color stuff lolluv ya rach
1,0,congratulations know yall excited due
1,0,thinking could actually make marathon maybe like jog house wies school dont know would funner real one im impatient wait long
1,0,thanx da add
1,0,doritos affairim completely faithful pringles tho jp sed du wnt cherries xxxxxxx
1,0,im really good getting married two months yeah long time haha cycling myspace saw still working joes
1,0,well anyhow 100 votes wins go vote also auto messaging thing got please dont ask program comment pictures vote best action shot times also comment myspace tell like site would like changed also would like one posted junk myspace thanks like random stuff
